   z        r        Bz       Br       Btot
  64.000   65.000  0.02054  0.06470  0.06788
  65.000   65.000  0.02106  0.06322  0.06663
  66.000   65.000  0.02153  0.06175  0.06540
  67.000   65.000  0.02195  0.06031  0.06418
  68.000   65.000  0.02233  0.05889  0.06298
  69.000   65.000  0.02266  0.05749  0.06179
  70.000   65.000  0.02295  0.05611  0.06063
  71.000   65.000  0.02320  0.05476  0.05948
  72.000   65.000  0.02342  0.05344  0.05834
  73.000   65.000  0.02361  0.05213  0.05723
  74.000   65.000  0.02376  0.05086  0.05613
  75.000   65.000  0.02388  0.04961  0.05506
  76.000   65.000  0.02398  0.04838  0.05400
  77.000   65.000  0.02405  0.04719  0.05296
  78.000   65.000  0.02409  0.04601  0.05194
  79.000   65.000  0.02411  0.04487  0.05094
  80.000   65.000  0.02411  0.04375  0.04995
  81.000   65.000  0.02409  0.04265  0.04898
  82.000   65.000  0.02405  0.04158  0.04804
  83.000   65.000  0.02399  0.04054  0.04711
  84.000   65.000  0.02392  0.03952  0.04619
  85.000   65.000  0.02383  0.03853  0.04530
  86.000   65.000  0.02373  0.03756  0.04442
  87.000   65.000  0.02361  0.03661  0.04356
  88.000   65.000  0.02348  0.03569  0.04272
  89.000   65.000  0.02335  0.03479  0.04190
  90.000   65.000  0.02320  0.03391  0.04109
  91.000   65.000  0.02304  0.03306  0.04030
  92.000   65.000  0.02288  0.03223  0.03952
  93.000   65.000  0.02270  0.03142  0.03876
  94.000   65.000  0.02252  0.03063  0.03802
  95.000   65.000  0.02234  0.02986  0.03729
  96.000   65.000  0.02214  0.02911  0.03658
  97.000   65.000  0.02195  0.02838  0.03588
  98.000   65.000  0.02175  0.02767  0.03519
  99.000   65.000  0.02154  0.02698  0.03452
 100.000   65.000  0.02133  0.02631  0.03387
 101.000   65.000  0.02112  0.02565  0.03323
 102.000   65.000  0.02090  0.02502  0.03260
 103.000   65.000  0.02068  0.02440  0.03199
 104.000   65.000  0.02047  0.02379  0.03138
 105.000   65.000  0.02024  0.02321  0.03080
 106.000   65.000  0.02002  0.02264  0.03022
 107.000   65.000  0.01980  0.02208  0.02966
 108.000   65.000  0.01957  0.02154  0.02911
 109.000   65.000  0.01935  0.02101  0.02857
 110.000   65.000  0.01913  0.02050  0.02804
 111.000   65.000  0.01890  0.02000  0.02752
 112.000   65.000  0.01868  0.01952  0.02702
 113.000   65.000  0.01845  0.01905  0.02652
 114.000   65.000  0.01823  0.01859  0.02604
 115.000   65.000  0.01801  0.01814  0.02556
 116.000   65.000  0.01779  0.01771  0.02510
 117.000   65.000  0.01757  0.01728  0.02464
 118.000   65.000  0.01735  0.01687  0.02420
 119.000   65.000  0.01713  0.01647  0.02377
 120.000   65.000  0.01692  0.01608  0.02334
 121.000   65.000  0.01670  0.01570  0.02292
 122.000   65.000  0.01649  0.01533  0.02252
 123.000   65.000  0.01628  0.01498  0.02212
 124.000   65.000  0.01607  0.01463  0.02173
 125.000   65.000  0.01586  0.01429  0.02134
 126.000   65.000  0.01565  0.01395  0.02097
 127.000   65.000  0.01545  0.01363  0.02060
 128.000   65.000  0.01525  0.01332  0.02025
 129.000   65.000  0.01505  0.01301  0.01990
 130.000   65.000  0.01485  0.01272  0.01955
 131.000   65.000  0.01466  0.01243  0.01922
 132.000   65.000  0.01446  0.01214  0.01889
 133.000   65.000  0.01427  0.01187  0.01856
 134.000   65.000  0.01408  0.01160  0.01825
 135.000   65.000  0.01390  0.01134  0.01794
 136.000   65.000  0.01371  0.01109  0.01763
 137.000   65.000  0.01353  0.01084  0.01734
 138.000   65.000  0.01335  0.01060  0.01705
 139.000   65.000  0.01317  0.01037  0.01676
 140.000   65.000  0.01300  0.01014  0.01648
 141.000   65.000  0.01283  0.00991  0.01621
 142.000   65.000  0.01266  0.00970  0.01594
 143.000   65.000  0.01249  0.00949  0.01568
 144.000   65.000  0.01232  0.00928  0.01543
 145.000   65.000  0.01216  0.00908  0.01517
 146.000   65.000  0.01200  0.00888  0.01493
 147.000   65.000  0.01184  0.00869  0.01469
 148.000   65.000  0.01168  0.00851  0.01445
 149.000   65.000  0.01152  0.00833  0.01422
 150.000   65.000  0.01137  0.00815  0.01399
 151.000   65.000  0.01122  0.00798  0.01377
 152.000   65.000  0.01107  0.00781  0.01355
 153.000   65.000  0.01092  0.00765  0.01333
 154.000   65.000  0.01078  0.00749  0.01312
 155.000   65.000  0.01064  0.00733  0.01292
 156.000   65.000  0.01050  0.00718  0.01272
 157.000   65.000  0.01036  0.00703  0.01252
 158.000   65.000  0.01022  0.00689  0.01233
 159.000   65.000  0.01009  0.00675  0.01213
 160.000   65.000  0.00995  0.00661  0.01195
 161.000   65.000  0.00982  0.00647  0.01177
 162.000   65.000  0.00970  0.00634  0.01159
 163.000   65.000  0.00957  0.00621  0.01141
 164.000   65.000  0.00944  0.00609  0.01124
 165.000   65.000  0.00932  0.00597  0.01107
 166.000   65.000  0.00920  0.00585  0.01090
 167.000   65.000  0.00908  0.00573  0.01074
 168.000   65.000  0.00896  0.00562  0.01058
 169.000   65.000  0.00885  0.00551  0.01042
 170.000   65.000  0.00873  0.00540  0.01027
 171.000   65.000  0.00862  0.00530  0.01012
 172.000   65.000  0.00851  0.00519  0.00997
 173.000   65.000  0.00840  0.00509  0.00982
 174.000   65.000  0.00829  0.00499  0.00968
 175.000   65.000  0.00819  0.00490  0.00954
 176.000   65.000  0.00808  0.00480  0.00940
 177.000   65.000  0.00798  0.00471  0.00927
 178.000   65.000  0.00788  0.00462  0.00913
 179.000   65.000  0.00778  0.00453  0.00900
 180.000   65.000  0.00768  0.00445  0.00888
 181.000   65.000  0.00758  0.00437  0.00875
 182.000   65.000  0.00749  0.00428  0.00863
 183.000   65.000  0.00740  0.00420  0.00851
 184.000   65.000  0.00730  0.00413  0.00839
 185.000   65.000  0.00721  0.00405  0.00827
 186.000   65.000  0.00712  0.00397  0.00816
 187.000   65.000  0.00703  0.00390  0.00804
 188.000   65.000  0.00695  0.00383  0.00793
 189.000   65.000  0.00686  0.00376  0.00782
 190.000   65.000  0.00678  0.00369  0.00772
 191.000   65.000  0.00669  0.00363  0.00761
 192.000   65.000  0.00661  0.00356  0.00751
 193.000   65.000  0.00653  0.00350  0.00741
 194.000   65.000  0.00645  0.00343  0.00731
 195.000   65.000  0.00637  0.00337  0.00721
 196.000   65.000  0.00629  0.00331  0.00711
 197.000   65.000  0.00622  0.00325  0.00702
 198.000   65.000  0.00614  0.00320  0.00693
 199.000   65.000  0.00607  0.00314  0.00683
 200.000   65.000  0.00600  0.00309  0.00674
   0.000   66.000 -0.10941  0.00001  0.10941
   1.000   66.000 -0.10932  0.00472  0.10942
   2.000   66.000 -0.10903  0.00944  0.10944
   3.000   66.000 -0.10856  0.01414  0.10948
   4.000   66.000 -0.10791  0.01880  0.10953
   5.000   66.000 -0.10707  0.02342  0.10960
   6.000   66.000 -0.10604  0.02799  0.10967
   7.000   66.000 -0.10484  0.03248  0.10975
   8.000   66.000 -0.10346  0.03690  0.10984
   9.000   66.000 -0.10190  0.04122  0.10992
  10.000   66.000 -0.10018  0.04544  0.11000
  11.000   66.000 -0.09829  0.04955  0.11007
  12.000   66.000 -0.09625  0.05354  0.11013
  13.000   66.000 -0.09405  0.05739  0.11018
  14.000   66.000 -0.09172  0.06109  0.11020
  15.000   66.000 -0.08924  0.06465  0.11020
  16.000   66.000 -0.08665  0.06804  0.11017
  17.000   66.000 -0.08394  0.07126  0.11010
  18.000   66.000 -0.08112  0.07430  0.11001
  19.000   66.000 -0.07821  0.07716  0.10987
  20.000   66.000 -0.07522  0.07983  0.10968
  21.000   66.000 -0.07216  0.08231  0.10946
  22.000   66.000 -0.06903  0.08459  0.10918
  23.000   66.000 -0.06587  0.08667  0.10886
  24.000   66.000 -0.06266  0.08856  0.10848
  25.000   66.000 -0.05943  0.09024  0.10806
  26.000   66.000 -0.05619  0.09173  0.10758
  27.000   66.000 -0.05295  0.09303  0.10704
  28.000   66.000 -0.04972  0.09413  0.10646
  29.000   66.000 -0.04651  0.09505  0.10582
  30.000   66.000 -0.04333  0.09579  0.10513
  31.000   66.000 -0.04019  0.09635  0.10439
  32.000   66.000 -0.03710  0.09674  0.10361
  33.000   66.000 -0.03406  0.09696  0.10277
  34.000   66.000 -0.03109  0.09703  0.10189
  35.000   66.000 -0.02818  0.09695  0.10097
  36.000   66.000 -0.02535  0.09674  0.10000
  37.000   66.000 -0.02259  0.09639  0.09900
  38.000   66.000 -0.01992  0.09591  0.09796
  39.000   66.000 -0.01734  0.09532  0.09689
  40.000   66.000 -0.01484  0.09463  0.09578
  41.000   66.000 -0.01244  0.09383  0.09465
  42.000   66.000 -0.01012  0.09294  0.09349
  43.000   66.000 -0.00790  0.09197  0.09231
  44.000   66.000 -0.00578  0.09093  0.09111
  45.000   66.000 -0.00375  0.08981  0.08989
  46.000   66.000 -0.00181  0.08864  0.08866
  47.000   66.000  0.00004  0.08741  0.08741
  48.000   66.000  0.00179  0.08613  0.08615
  49.000   66.000  0.00346  0.08481  0.08488
  50.000   66.000  0.00503  0.08345  0.08360
  51.000   66.000  0.00652  0.08206  0.08232
  52.000   66.000  0.00793  0.08065  0.08104
  53.000   66.000  0.00925  0.07922  0.07976
  54.000   66.000  0.01049  0.07777  0.07847
  55.000   66.000  0.01165  0.07631  0.07719
  56.000   66.000  0.01274  0.07484  0.07592
  57.000   66.000  0.01376  0.07336  0.07464
  58.000   66.000  0.01471  0.07189  0.07338
  59.000   66.000  0.01559  0.07042  0.07212
  60.000   66.000  0.01641  0.06895  0.07088
  61.000   66.000  0.01716  0.06749  0.06964
  62.000   66.000  0.01786  0.06604  0.06841
  63.000   66.000  0.01850  0.06460  0.06720
  64.000   66.000  0.01909  0.06317  0.06599
  65.000   66.000  0.01962  0.06176  0.06480
  66.000   66.000  0.02011  0.06037  0.06363
  67.000   66.000  0.02055  0.05899  0.06247
  68.000   66.000  0.02095  0.05763  0.06132
  69.000   66.000  0.02130  0.05630  0.06019
  70.000   66.000  0.02162  0.05498  0.05908
  71.000   66.000  0.02189  0.05369  0.05798
  72.000   66.000  0.02214  0.05241  0.05690
  73.000   66.000  0.02234  0.05117  0.05583
  74.000   66.000  0.02252  0.04994  0.05478
  75.000   66.000  0.02267  0.04874  0.05375
  76.000   66.000  0.02279  0.04756  0.05274
  77.000   66.000  0.02288  0.04640  0.05174
  78.000   66.000  0.02295  0.04527  0.05076
  79.000   66.000  0.02300  0.04417  0.04979
  80.000   66.000  0.02302  0.04308  0.04885
  81.000   66.000  0.02302  0.04202  0.04792
  82.000   66.000  0.02301  0.04099  0.04701
  83.000   66.000  0.02298  0.03998  0.04611
  84.000   66.000  0.02293  0.03899  0.04523
  85.000   66.000  0.02286  0.03803  0.04437
  86.000   66.000  0.02278  0.03708  0.04352
  87.000   66.000  0.02269  0.03616  0.04269
  88.000   66.000  0.02259  0.03527  0.04188
  89.000   66.000  0.02247  0.03439  0.04108
  90.000   66.000  0.02235  0.03354  0.04030
  91.000   66.000  0.02221  0.03271  0.03954
  92.000   66.000  0.02207  0.03190  0.03878
  93.000   66.000  0.02191  0.03111  0.03805
  94.000   66.000  0.02175  0.03033  0.03733
  95.000   66.000  0.02159  0.02958  0.03662
  96.000   66.000  0.02141  0.02885  0.03593
  97.000   66.000  0.02124  0.02814  0.03525
  98.000   66.000  0.02105  0.02745  0.03459
  99.000   66.000  0.02086  0.02677  0.03394
 100.000   66.000  0.02067  0.02611  0.03330
 101.000   66.000  0.02048  0.02547  0.03268
 102.000   66.000  0.02028  0.02484  0.03207
 103.000   66.000  0.02008  0.02424  0.03147
 104.000   66.000  0.01988  0.02364  0.03089
 105.000   66.000  0.01967  0.02307  0.03032
 106.000   66.000  0.01946  0.02251  0.02975
 107.000   66.000  0.01926  0.02196  0.02921
 108.000   66.000  0.01905  0.02143  0.02867
 109.000   66.000  0.01884  0.02091  0.02814
 110.000   66.000  0.01863  0.02041  0.02763
 111.000   66.000  0.01841  0.01992  0.02712
 112.000   66.000  0.01820  0.01944  0.02663
 113.000   66.000  0.01799  0.01897  0.02615
 114.000   66.000  0.01778  0.01852  0.02568
 115.000   66.000  0.01757  0.01808  0.02521
 116.000   66.000  0.01736  0.01765  0.02476
 117.000   66.000  0.01715  0.01723  0.02432
 118.000   66.000  0.01695  0.01683  0.02388
 119.000   66.000  0.01674  0.01643  0.02346
 120.000   66.000  0.01653  0.01605  0.02304
 121.000   66.000  0.01633  0.01567  0.02263
 122.000   66.000  0.01613  0.01531  0.02223
 123.000   66.000  0.01592  0.01495  0.02184
 124.000   66.000  0.01572  0.01461  0.02146
 125.000   66.000  0.01553  0.01427  0.02109
 126.000   66.000  0.01533  0.01394  0.02072
 127.000   66.000  0.01513  0.01362  0.02036
 128.000   66.000  0.01494  0.01331  0.02001
 129.000   66.000  0.01475  0.01301  0.01967
 130.000   66.000  0.01456  0.01271  0.01933
 131.000   66.000  0.01437  0.01243  0.01900
 132.000   66.000  0.01419  0.01215  0.01868
 133.000   66.000  0.01400  0.01187  0.01836
 134.000   66.000  0.01382  0.01161  0.01805
 135.000   66.000  0.01364  0.01135  0.01775
 136.000   66.000  0.01346  0.01110  0.01745
 137.000   66.000  0.01329  0.01085  0.01716
 138.000   66.000  0.01312  0.01061  0.01687
 139.000   66.000  0.01294  0.01038  0.01659
 140.000   66.000  0.01277  0.01015  0.01632
 141.000   66.000  0.01261  0.00993  0.01605
 142.000   66.000  0.01244  0.00972  0.01579
 143.000   66.000  0.01228  0.00951  0.01553
 144.000   66.000  0.01212  0.00930  0.01528
 145.000   66.000  0.01196  0.00910  0.01503
 146.000   66.000  0.01180  0.00891  0.01479
 147.000   66.000  0.01165  0.00872  0.01455
 148.000   66.000  0.01150  0.00853  0.01432
 149.000   66.000  0.01134  0.00835  0.01409
 150.000   66.000  0.01120  0.00818  0.01386
 151.000   66.000  0.01105  0.00800  0.01364
 152.000   66.000  0.01091  0.00784  0.01343
 153.000   66.000  0.01076  0.00767  0.01322
 154.000   66.000  0.01062  0.00751  0.01301
 155.000   66.000  0.01048  0.00736  0.01281
 156.000   66.000  0.01035  0.00721  0.01261
 157.000   66.000  0.01021  0.00706  0.01241
 158.000   66.000  0.01008  0.00691  0.01222
 159.000   66.000  0.00995  0.00677  0.01204
 160.000   66.000  0.00982  0.00664  0.01185
 161.000   66.000  0.00969  0.00650  0.01167
 162.000   66.000  0.00957  0.00637  0.01149
 163.000   66.000  0.00944  0.00624  0.01132
 164.000   66.000  0.00932  0.00612  0.01115
 165.000   66.000  0.00920  0.00600  0.01098
 166.000   66.000  0.00908  0.00588  0.01082
 167.000   66.000  0.00897  0.00576  0.01066
 168.000   66.000  0.00885  0.00565  0.01050
 169.000   66.000  0.00874  0.00554  0.01035
 170.000   66.000  0.00863  0.00543  0.01019
 171.000   66.000  0.00852  0.00532  0.01004
 172.000   66.000  0.00841  0.00522  0.00990
 173.000   66.000  0.00830  0.00512  0.00975
 174.000   66.000  0.00820  0.00502  0.00961
 175.000   66.000  0.00809  0.00493  0.00947
 176.000   66.000  0.00799  0.00483  0.00934
 177.000   66.000  0.00789  0.00474  0.00920
 178.000   66.000  0.00779  0.00465  0.00907
 179.000   66.000  0.00769  0.00456  0.00894
 180.000   66.000  0.00760  0.00448  0.00882
 181.000   66.000  0.00750  0.00439  0.00869
 182.000   66.000  0.00741  0.00431  0.00857
 183.000   66.000  0.00732  0.00423  0.00845
 184.000   66.000  0.00723  0.00415  0.00833
 185.000   66.000  0.00714  0.00408  0.00822
 186.000   66.000  0.00705  0.00400  0.00810
 187.000   66.000  0.00696  0.00393  0.00799
 188.000   66.000  0.00688  0.00386  0.00788
 189.000   66.000  0.00679  0.00379  0.00778
 190.000   66.000  0.00671  0.00372  0.00767
 191.000   66.000  0.00663  0.00365  0.00757
 192.000   66.000  0.00655  0.00359  0.00746
 193.000   66.000  0.00647  0.00352  0.00736
 194.000   66.000  0.00639  0.00346  0.00726
 195.000   66.000  0.00631  0.00340  0.00717
 196.000   66.000  0.00624  0.00334  0.00707
 197.000   66.000  0.00616  0.00328  0.00698
 198.000   66.000  0.00609  0.00322  0.00689
 199.000   66.000  0.00601  0.00317  0.00680
 200.000   66.000  0.00594  0.00311  0.00671
   0.000   67.000 -0.10480  0.00001  0.10480
   1.000   67.000 -0.10471  0.00447  0.10481
   2.000   67.000 -0.10445  0.00894  0.10483
   3.000   67.000 -0.10401  0.01338  0.10486
   4.000   67.000 -0.10339  0.01780  0.10491
   5.000   67.000 -0.10260  0.02217  0.10497
   6.000   67.000 -0.10163  0.02649  0.10503
   7.000   67.000 -0.10050  0.03075  0.10510
   8.000   67.000 -0.09920  0.03493  0.10517
   9.000   67.000 -0.09774  0.03903  0.10524
  10.000   67.000 -0.09612  0.04303  0.10531
  11.000   67.000 -0.09435  0.04692  0.10537
  12.000   67.000 -0.09243  0.05070  0.10542
  13.000   67.000 -0.09037  0.05435  0.10545
  14.000   67.000 -0.08818  0.05787  0.10547
  15.000   67.000 -0.08586  0.06124  0.10546
  16.000   67.000 -0.08342  0.06447  0.10543
  17.000   67.000 -0.08088  0.06753  0.10537
  18.000   67.000 -0.07824  0.07044  0.10527
  19.000   67.000 -0.07551  0.07317  0.10514
  20.000   67.000 -0.07270  0.07572  0.10497
  21.000   67.000 -0.06982  0.07810  0.10476
  22.000   67.000 -0.06689  0.08030  0.10451
  23.000   67.000 -0.06391  0.08231  0.10421
  24.000   67.000 -0.06090  0.08414  0.10386
  25.000   67.000 -0.05786  0.08578  0.10347
  26.000   67.000 -0.05481  0.08724  0.10303
  27.000   67.000 -0.05176  0.08852  0.10254
  28.000   67.000 -0.04871  0.08962  0.10200
  29.000   67.000 -0.04568  0.09055  0.10142
  30.000   67.000 -0.04267  0.09130  0.10078
  31.000   67.000 -0.03970  0.09190  0.10011
  32.000   67.000 -0.03677  0.09233  0.09938
  33.000   67.000 -0.03389  0.09261  0.09861
  34.000   67.000 -0.03106  0.09274  0.09780
  35.000   67.000 -0.02829  0.09273  0.09695
  36.000   67.000 -0.02559  0.09258  0.09606
  37.000   67.000 -0.02296  0.09232  0.09513
  38.000   67.000 -0.02041  0.09193  0.09417
  39.000   67.000 -0.01793  0.09143  0.09317
  40.000   67.000 -0.01554  0.09083  0.09215
  41.000   67.000 -0.01323  0.09013  0.09110
  42.000   67.000 -0.01100  0.08935  0.09002
  43.000   67.000 -0.00886  0.08848  0.08892
  44.000   67.000 -0.00681  0.08754  0.08781
  45.000   67.000 -0.00484  0.08653  0.08667
  46.000   67.000 -0.00296  0.08546  0.08551
  47.000   67.000 -0.00116  0.08434  0.08435
  48.000   67.000  0.00055  0.08317  0.08317
  49.000   67.000  0.00217  0.08195  0.08198
  50.000   67.000  0.00371  0.08070  0.08079
  51.000   67.000  0.00517  0.07942  0.07958
  52.000   67.000  0.00655  0.07811  0.07838
  53.000   67.000  0.00786  0.07677  0.07717
  54.000   67.000  0.00908  0.07542  0.07597
  55.000   67.000  0.01024  0.07405  0.07476
  56.000   67.000  0.01132  0.07268  0.07355
  57.000   67.000  0.01233  0.07130  0.07235
  58.000   67.000  0.01328  0.06991  0.07116
  59.000   67.000  0.01416  0.06852  0.06997
  60.000   67.000  0.01499  0.06714  0.06879
  61.000   67.000  0.01575  0.06576  0.06762
  62.000   67.000  0.01645  0.06438  0.06645
  63.000   67.000  0.01711  0.06302  0.06530
  64.000   67.000  0.01771  0.06167  0.06416
  65.000   67.000  0.01826  0.06033  0.06303
  66.000   67.000  0.01876  0.05900  0.06191
  67.000   67.000  0.01922  0.05769  0.06080
  68.000   67.000  0.01963  0.05639  0.05971
  69.000   67.000  0.02000  0.05512  0.05863
  70.000   67.000  0.02034  0.05386  0.05757
  71.000   67.000  0.02064  0.05262  0.05652
  72.000   67.000  0.02090  0.05140  0.05548
  73.000   67.000  0.02113  0.05020  0.05447
  74.000   67.000  0.02133  0.04902  0.05346
  75.000   67.000  0.02150  0.04787  0.05247
  76.000   67.000  0.02164  0.04673  0.05150
  77.000   67.000  0.02176  0.04562  0.05054
  78.000   67.000  0.02185  0.04453  0.04960
  79.000   67.000  0.02192  0.04346  0.04868
  80.000   67.000  0.02197  0.04242  0.04777
  81.000   67.000  0.02199  0.04139  0.04687
  82.000   67.000  0.02200  0.04039  0.04599
  83.000   67.000  0.02199  0.03941  0.04513
  84.000   67.000  0.02196  0.03845  0.04428
  85.000   67.000  0.02192  0.03752  0.04345
